Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia,batchId,methodId,taskId,taskScheduleRepeat,taskScheduleDescription,garminDeviceId,firstSampleUnixTimestampInMs,lastSampleUnixTimestampInMs
2f38ca27-bac7-476c-b735-95faf7ba3c1d,QA Template: Garmin Full Test,6732ab82-077a-4bfd-8f89-246aba683253,sample_participant_01,9a01a9a6-b720-475b-a0c9-b7312b0ed952,d2c5013a-26e5-461e-b3d0-1f6b216a7f37,1725e82d-8800-4fd7-a12f-a712238e949e,false,,dba71865-d874-421e-a324-1ecc7df9b5a0,1675166604000,1675402023944

timezone,unixTimestampInMs,isoDate,deviceType,bbi
Asia/Taipei,1675166877922,2023-01-31T20:07:57.922+08:00,garmin_VenuSq2,854
Asia/Taipei,1675166878776,2023-01-31T20:07:58.776+08:00,garmin_VenuSq2,881
Asia/Taipei,1675166879657,2023-01-31T20:07:59.657+08:00,garmin_VenuSq2,890
Asia/Taipei,1675166880547,2023-01-31T20:08:00.547+08:00,garmin_VenuSq2,1082
Asia/Taipei,1675166882590,2023-01-31T20:08:02.590+08:00,garmin_VenuSq2,865
Asia/Taipei,1675166883455,2023-01-31T20:08:03.455+08:00,garmin_VenuSq2,823
Asia/Taipei,1675166884278,2023-01-31T20:08:04.278+08:00,garmin_VenuSq2,816
Asia/Taipei,1675166885094,2023-01-31T20:08:05.094+08:00,garmin_VenuSq2,818
Asia/Taipei,1675166885912,2023-01-31T20:08:05.912+08:00,garmin_VenuSq2,824
Asia/Taipei,1675166886700,2023-01-31T20:08:06.700+08:00,garmin_VenuSq2,827
Asia/Taipei,1675166887527,2023-01-31T20:08:07.527+08:00,garmin_VenuSq2,830
Asia/Taipei,1675166888357,2023-01-31T20:08:08.357+08:00,garmin_VenuSq2,838
Asia/Taipei,1675166889195,2023-01-31T20:08:09.195+08:00,garmin_VenuSq2,843
Asia/Taipei,1675166890038,2023-01-31T20:08:10.038+08:00,garmin_VenuSq2,851
Asia/Taipei,1675166890914,2023-01-31T20:08:10.914+08:00,garmin_VenuSq2,850
Asia/Taipei,1675166891764,2023-01-31T20:08:11.764+08:00,garmin_VenuSq2,864
Asia/Taipei,1675166892628,2023-01-31T20:08:12.628+08:00,garmin_VenuSq2,857
Asia/Taipei,1675166893485,2023-01-31T20:08:13.485+08:00,garmin_VenuSq2,854
Asia/Taipei,1675166894339,2023-01-31T20:08:14.339+08:00,garmin_VenuSq2,873
Asia/Taipei,1675166895055,2023-01-31T20:08:15.055+08:00,garmin_VenuSq2,850
Asia/Taipei,1675166895905,2023-01-31T20:08:15.905+08:00,garmin_VenuSq2,847
Asia/Taipei,1675166896752,2023-01-31T20:08:16.752+08:00,garmin_VenuSq2,854
Asia/Taipei,1675166897606,2023-01-31T20:08:17.606+08:00,garmin_VenuSq2,899
Asia/Taipei,1675166899595,2023-01-31T20:08:19.595+08:00,garmin_VenuSq2,932
Asia/Taipei,1675166901677,2023-01-31T20:08:21.677+08:00,garmin_VenuSq2,901
Asia/Taipei,1675166902578,2023-01-31T20:08:22.578+08:00,garmin_VenuSq2,886
Asia/Taipei,1675166903464,2023-01-31T20:08:23.464+08:00,garmin_VenuSq2,901
Asia/Taipei,1675166904365,2023-01-31T20:08:24.365+08:00,garmin_VenuSq2,988
Asia/Taipei,1675166905353,2023-01-31T20:08:25.353+08:00,garmin_VenuSq2,913
Asia/Taipei,1675166906287,2023-01-31T20:08:26.287+08:00,garmin_VenuSq2,891
Asia/Taipei,1675166907178,2023-01-31T20:08:27.178+08:00,garmin_VenuSq2,891
Asia/Taipei,1675166908091,2023-01-31T20:08:28.091+08:00,garmin_VenuSq2,980
Asia/Taipei,1675166909071,2023-01-31T20:08:29.071+08:00,garmin_VenuSq2,925
Asia/Taipei,1675166909996,2023-01-31T20:08:29.996+08:00,garmin_VenuSq2,820
Asia/Taipei,1675166910816,2023-01-31T20:08:30.816+08:00,garmin_VenuSq2,798
Asia/Taipei,1675166911614,2023-01-31T20:08:31.614+08:00,garmin_VenuSq2,861
Asia/Taipei,1675166912408,2023-01-31T20:08:32.408+08:00,garmin_VenuSq2,909
Asia/Taipei,1675166913317,2023-01-31T20:08:33.317+08:00,garmin_VenuSq2,923
Asia/Taipei,1675166914240,2023-01-31T20:08:34.240+08:00,garmin_VenuSq2,904
Asia/Taipei,1675166915144,2023-01-31T20:08:35.144+08:00,garmin_VenuSq2,908
Asia/Taipei,1675166916052,2023-01-31T20:08:36.052+08:00,garmin_VenuSq2,900
Asia/Taipei,1675166917918,2023-01-31T20:08:37.918+08:00,garmin_VenuSq2,872
Asia/Taipei,1675166918790,2023-01-31T20:08:38.790+08:00,garmin_VenuSq2,857
Asia/Taipei,1675166919647,2023-01-31T20:08:39.647+08:00,garmin_VenuSq2,843
Asia/Taipei,1675166920490,2023-01-31T20:08:40.490+08:00,garmin_VenuSq2,831
Asia/Taipei,1675166921321,2023-01-31T20:08:41.321+08:00,garmin_VenuSq2,812
Asia/Taipei,1675166921951,2023-01-31T20:08:41.951+08:00,garmin_VenuSq2,688
Asia/Taipei,1675166922639,2023-01-31T20:08:42.639+08:00,garmin_VenuSq2,698
Asia/Taipei,1675166923337,2023-01-31T20:08:43.337+08:00,garmin_VenuSq2,812
Asia/Taipei,1675166924149,2023-01-31T20:08:44.149+08:00,garmin_VenuSq2,852
Asia/Taipei,1675166925001,2023-01-31T20:08:45.001+08:00,garmin_VenuSq2,878
Asia/Taipei,1675166925053,2023-01-31T20:08:45.053+08:00,garmin_VenuSq2,859
Asia/Taipei,1675166925912,2023-01-31T20:08:45.912+08:00,garmin_VenuSq2,836
Asia/Taipei,1675166926748,2023-01-31T20:08:46.748+08:00,garmin_VenuSq2,841
Asia/Taipei,1675166927589,2023-01-31T20:08:47.589+08:00,garmin_VenuSq2,845
Asia/Taipei,1675166928434,2023-01-31T20:08:48.434+08:00,garmin_VenuSq2,853
Asia/Taipei,1675166929290,2023-01-31T20:08:49.290+08:00,garmin_VenuSq2,859
Asia/Taipei,1675166930149,2023-01-31T20:08:50.149+08:00,garmin_VenuSq2,866
Asia/Taipei,1675166931015,2023-01-31T20:08:51.015+08:00,garmin_VenuSq2,880
Asia/Taipei,1675166931895,2023-01-31T20:08:51.895+08:00,garmin_VenuSq2,887
Asia/Taipei,1675166932782,2023-01-31T20:08:52.782+08:00,garmin_VenuSq2,873
Asia/Taipei,1675166934659,2023-01-31T20:08:54.659+08:00,garmin_VenuSq2,860
Asia/Taipei,1675166935519,2023-01-31T20:08:55.519+08:00,garmin_VenuSq2,847
Asia/Taipei,1675166936366,2023-01-31T20:08:56.366+08:00,garmin_VenuSq2,857
Asia/Taipei,1675166937223,2023-01-31T20:08:57.223+08:00,garmin_VenuSq2,846
Asia/Taipei,1675166938069,2023-01-31T20:08:58.069+08:00,garmin_VenuSq2,839
Asia/Taipei,1675166938862,2023-01-31T20:08:58.862+08:00,garmin_VenuSq2,812
Asia/Taipei,1675166939674,2023-01-31T20:08:59.674+08:00,garmin_VenuSq2,799
Asia/Taipei,1675166940473,2023-01-31T20:09:00.473+08:00,garmin_VenuSq2,1012
Asia/Taipei,1675166941485,2023-01-31T20:09:01.485+08:00,garmin_VenuSq2,904
Asia/Taipei,1675166942389,2023-01-31T20:09:02.389+08:00,garmin_VenuSq2,811
Asia/Taipei,1675166943057,2023-01-31T20:09:03.057+08:00,garmin_VenuSq2,678
Asia/Taipei,1675166943735,2023-01-31T20:09:03.735+08:00,garmin_VenuSq2,766
Asia/Taipei,1675166944501,2023-01-31T20:09:04.501+08:00,garmin_VenuSq2,818
Asia/Taipei,1675166945319,2023-01-31T20:09:05.319+08:00,garmin_VenuSq2,787
Asia/Taipei,1675166946073,2023-01-31T20:09:06.073+08:00,garmin_VenuSq2,798
Asia/Taipei,1675166946871,2023-01-31T20:09:06.871+08:00,garmin_VenuSq2,824
Asia/Taipei,1675166947695,2023-01-31T20:09:07.695+08:00,garmin_VenuSq2,830
Asia/Taipei,1675166948525,2023-01-31T20:09:08.525+08:00,garmin_VenuSq2,836
Asia/Taipei,1675166949361,2023-01-31T20:09:09.361+08:00,garmin_VenuSq2,836
Asia/Taipei,1675166950244,2023-01-31T20:09:10.244+08:00,garmin_VenuSq2,843
Asia/Taipei,1675166951087,2023-01-31T20:09:11.087+08:00,garmin_VenuSq2,870
Asia/Taipei,1675166951957,2023-01-31T20:09:11.957+08:00,garmin_VenuSq2,940
Asia/Taipei,1675166952897,2023-01-31T20:09:12.897+08:00,garmin_VenuSq2,890
Asia/Taipei,1675166953787,2023-01-31T20:09:13.787+08:00,garmin_VenuSq2,829
Asia/Taipei,1675166954579,2023-01-31T20:09:14.579+08:00,garmin_VenuSq2,802
Asia/Taipei,1675166955381,2023-01-31T20:09:15.381+08:00,garmin_VenuSq2,804
Asia/Taipei,1675166956185,2023-01-31T20:09:16.185+08:00,garmin_VenuSq2,775
Asia/Taipei,1675166956960,2023-01-31T20:09:16.960+08:00,garmin_VenuSq2,726
Asia/Taipei,1675166958262,2023-01-31T20:09:18.262+08:00,garmin_VenuSq2,796
Asia/Taipei,1675166959058,2023-01-31T20:09:19.058+08:00,garmin_VenuSq2,819
Asia/Taipei,1675166959877,2023-01-31T20:09:19.877+08:00,garmin_VenuSq2,816
Asia/Taipei,1675166960693,2023-01-31T20:09:20.693+08:00,garmin_VenuSq2,788
Asia/Taipei,1675166961481,2023-01-31T20:09:21.481+08:00,garmin_VenuSq2,753
Asia/Taipei,1675166962221,2023-01-31T20:09:22.221+08:00,garmin_VenuSq2,781
Asia/Taipei,1675166963002,2023-01-31T20:09:23.002+08:00,garmin_VenuSq2,754
Asia/Taipei,1675166963756,2023-01-31T20:09:23.756+08:00,garmin_VenuSq2,730
Asia/Taipei,1675166964486,2023-01-31T20:09:24.486+08:00,garmin_VenuSq2,786
Asia/Taipei,1675166965272,2023-01-31T20:09:25.272+08:00,garmin_VenuSq2,775
Asia/Taipei,1675166966012,2023-01-31T20:09:26.012+08:00,garmin_VenuSq2,743
Asia/Taipei,1675166966755,2023-01-31T20:09:26.755+08:00,garmin_VenuSq2,796
Asia/Taipei,1675166967551,2023-01-31T20:09:27.551+08:00,garmin_VenuSq2,838
Asia/Taipei,1675166968389,2023-01-31T20:09:28.389+08:00,garmin_VenuSq2,958
Asia/Taipei,1675166971601,2023-01-31T20:09:31.601+08:00,garmin_VenuSq2,878
Asia/Taipei,1675166972479,2023-01-31T20:09:32.479+08:00,garmin_VenuSq2,840
Asia/Taipei,1675166973319,2023-01-31T20:09:33.319+08:00,garmin_VenuSq2,845
Asia/Taipei,1675166974164,2023-01-31T20:09:34.164+08:00,garmin_VenuSq2,853
Asia/Taipei,1675166975017,2023-01-31T20:09:35.017+08:00,garmin_VenuSq2,804
Asia/Taipei,1675166975762,2023-01-31T20:09:35.762+08:00,garmin_VenuSq2,815
Asia/Taipei,1675166976577,2023-01-31T20:09:36.577+08:00,garmin_VenuSq2,800
Asia/Taipei,1675166977377,2023-01-31T20:09:37.377+08:00,garmin_VenuSq2,798
Asia/Taipei,1675166978175,2023-01-31T20:09:38.175+08:00,garmin_VenuSq2,818
Asia/Taipei,1675166978993,2023-01-31T20:09:38.993+08:00,garmin_VenuSq2,828
Asia/Taipei,1675166979830,2023-01-31T20:09:39.830+08:00,garmin_VenuSq2,822
Asia/Taipei,1675166980652,2023-01-31T20:09:40.652+08:00,garmin_VenuSq2,820
Asia/Taipei,1675166981472,2023-01-31T20:09:41.472+08:00,garmin_VenuSq2,838
Asia/Taipei,1675166982310,2023-01-31T20:09:42.310+08:00,garmin_VenuSq2,827
Asia/Taipei,1675166983137,2023-01-31T20:09:43.137+08:00,garmin_VenuSq2,811
Asia/Taipei,1675166983923,2023-01-31T20:09:43.923+08:00,garmin_VenuSq2,794
Asia/Taipei,1675166984717,2023-01-31T20:09:44.717+08:00,garmin_VenuSq2,771
Asia/Taipei,1675166985488,2023-01-31T20:09:45.488+08:00,garmin_VenuSq2,757
Asia/Taipei,1675166986245,2023-01-31T20:09:46.245+08:00,garmin_VenuSq2,781
Asia/Taipei,1675166987026,2023-01-31T20:09:47.026+08:00,garmin_VenuSq2,805
Asia/Taipei,1675166987847,2023-01-31T20:09:47.847+08:00,garmin_VenuSq2,808
Asia/Taipei,1675166988655,2023-01-31T20:09:48.655+08:00,garmin_VenuSq2,815
Asia/Taipei,1675166989470,2023-01-31T20:09:49.470+08:00,garmin_VenuSq2,688
Asia/Taipei,1675166990158,2023-01-31T20:09:50.158+08:00,garmin_VenuSq2,629
Asia/Taipei,1675166990787,2023-01-31T20:09:50.787+08:00,garmin_VenuSq2,798
Asia/Taipei,1675166991587,2023-01-31T20:09:51.587+08:00,garmin_VenuSq2,808
Asia/Taipei,1675166992395,2023-01-31T20:09:52.395+08:00,garmin_VenuSq2,849
Asia/Taipei,1675166993244,2023-01-31T20:09:53.244+08:00,garmin_VenuSq2,802
Asia/Taipei,1675166994046,2023-01-31T20:09:54.046+08:00,garmin_VenuSq2,739
Asia/Taipei,1675166994785,2023-01-31T20:09:54.785+08:00,garmin_VenuSq2,733
Asia/Taipei,1675166995275,2023-01-31T20:09:55.275+08:00,garmin_VenuSq2,807
Asia/Taipei,1675166996082,2023-01-31T20:09:56.082+08:00,garmin_VenuSq2,808
Asia/Taipei,1675166996890,2023-01-31T20:09:56.890+08:00,garmin_VenuSq2,814
Asia/Taipei,1675166997704,2023-01-31T20:09:57.704+08:00,garmin_VenuSq2,823
Asia/Taipei,1675166998583,2023-01-31T20:09:58.583+08:00,garmin_VenuSq2,835
Asia/Taipei,1675166999418,2023-01-31T20:09:59.418+08:00,garmin_VenuSq2,838
Asia/Taipei,1675167000256,2023-01-31T20:10:00.256+08:00,garmin_VenuSq2,851
Asia/Taipei,1675167001107,2023-01-31T20:10:01.107+08:00,garmin_VenuSq2,849
Asia/Taipei,1675167001956,2023-01-31T20:10:01.956+08:00,garmin_VenuSq2,1040
Asia/Taipei,1675167003007,2023-01-31T20:10:03.007+08:00,garmin_VenuSq2,844
Asia/Taipei,1675167003851,2023-01-31T20:10:03.851+08:00,garmin_VenuSq2,847
Asia/Taipei,1675167004698,2023-01-31T20:10:04.698+08:00,garmin_VenuSq2,870
Asia/Taipei,1675167005568,2023-01-31T20:10:05.568+08:00,garmin_VenuSq2,924
Asia/Taipei,1675167006492,2023-01-31T20:10:06.492+08:00,garmin_VenuSq2,840
Asia/Taipei,1675167007283,2023-01-31T20:10:07.283+08:00,garmin_VenuSq2,793
Asia/Taipei,1675167008076,2023-01-31T20:10:08.076+08:00,garmin_VenuSq2,798
Asia/Taipei,1675167008874,2023-01-31T20:10:08.874+08:00,garmin_VenuSq2,806
Asia/Taipei,1675167009680,2023-01-31T20:10:09.680+08:00,garmin_VenuSq2,815
Asia/Taipei,1675167010495,2023-01-31T20:10:10.495+08:00,garmin_VenuSq2,816
Asia/Taipei,1675167011333,2023-01-31T20:10:11.333+08:00,garmin_VenuSq2,812
Asia/Taipei,1675167012145,2023-01-31T20:10:12.145+08:00,garmin_VenuSq2,833
Asia/Taipei,1675167012978,2023-01-31T20:10:12.978+08:00,garmin_VenuSq2,847
Asia/Taipei,1675167013825,2023-01-31T20:10:13.825+08:00,garmin_VenuSq2,831
Asia/Taipei,1675167016971,2023-01-31T20:10:16.971+08:00,garmin_VenuSq2,837
Asia/Taipei,1675167017808,2023-01-31T20:10:17.808+08:00,garmin_VenuSq2,829
Asia/Taipei,1675167018637,2023-01-31T20:10:18.637+08:00,garmin_VenuSq2,827
Asia/Taipei,1675167019464,2023-01-31T20:10:19.464+08:00,garmin_VenuSq2,815
Asia/Taipei,1675167020279,2023-01-31T20:10:20.279+08:00,garmin_VenuSq2,821
Asia/Taipei,1675167020903,2023-01-31T20:10:20.903+08:00,garmin_VenuSq2,793
Asia/Taipei,1675167021696,2023-01-31T20:10:21.696+08:00,garmin_VenuSq2,801
Asia/Taipei,1675167022497,2023-01-31T20:10:22.497+08:00,garmin_VenuSq2,818
Asia/Taipei,1675167023315,2023-01-31T20:10:23.315+08:00,garmin_VenuSq2,866
Asia/Taipei,1675167024202,2023-01-31T20:10:24.202+08:00,garmin_VenuSq2,837
Asia/Taipei,1675167025039,2023-01-31T20:10:25.039+08:00,garmin_VenuSq2,803
Asia/Taipei,1675167025842,2023-01-31T20:10:25.842+08:00,garmin_VenuSq2,840
Asia/Taipei,1675167026682,2023-01-31T20:10:26.682+08:00,garmin_VenuSq2,825
Asia/Taipei,1675167027507,2023-01-31T20:10:27.507+08:00,garmin_VenuSq2,838
Asia/Taipei,1675167028354,2023-01-31T20:10:28.354+08:00,garmin_VenuSq2,843
Asia/Taipei,1675167029197,2023-01-31T20:10:29.197+08:00,garmin_VenuSq2,912
Asia/Taipei,1675167030109,2023-01-31T20:10:30.109+08:00,garmin_VenuSq2,982
Asia/Taipei,1675167031091,2023-01-31T20:10:31.091+08:00,garmin_VenuSq2,851
Asia/Taipei,1675167031942,2023-01-31T20:10:31.942+08:00,garmin_VenuSq2,847
Asia/Taipei,1675167033799,2023-01-31T20:10:33.799+08:00,garmin_VenuSq2,852
Asia/Taipei,1675167034651,2023-01-31T20:10:34.651+08:00,garmin_VenuSq2,867
Asia/Taipei,1675167035518,2023-01-31T20:10:35.518+08:00,garmin_VenuSq2,953
Asia/Taipei,1675167037655,2023-01-31T20:10:37.655+08:00,garmin_VenuSq2,883
Asia/Taipei,1675167038538,2023-01-31T20:10:38.538+08:00,garmin_VenuSq2,877
Asia/Taipei,1675167039415,2023-01-31T20:10:39.415+08:00,garmin_VenuSq2,950
Asia/Taipei,1675167040365,2023-01-31T20:10:40.365+08:00,garmin_VenuSq2,964
Asia/Taipei,1675167041329,2023-01-31T20:10:41.329+08:00,garmin_VenuSq2,903
Asia/Taipei,1675167042223,2023-01-31T20:10:42.223+08:00,garmin_VenuSq2,880
Asia/Taipei,1675167043103,2023-01-31T20:10:43.103+08:00,garmin_VenuSq2,849
Asia/Taipei,1675167043952,2023-01-31T20:10:43.952+08:00,garmin_VenuSq2,858
Asia/Taipei,1675167044810,2023-01-31T20:10:44.810+08:00,garmin_VenuSq2,842
Asia/Taipei,1675167045559,2023-01-31T20:10:45.559+08:00,garmin_VenuSq2,840
Asia/Taipei,1675167046399,2023-01-31T20:10:46.399+08:00,garmin_VenuSq2,870
Asia/Taipei,1675167047269,2023-01-31T20:10:47.269+08:00,garmin_VenuSq2,910
Asia/Taipei,1675167048179,2023-01-31T20:10:48.179+08:00,garmin_VenuSq2,879
Asia/Taipei,1675167049058,2023-01-31T20:10:49.058+08:00,garmin_VenuSq2,842
Asia/Taipei,1675167050875,2023-01-31T20:10:50.875+08:00,garmin_VenuSq2,812
Asia/Taipei,1675167051687,2023-01-31T20:10:51.687+08:00,garmin_VenuSq2,839
Asia/Taipei,1675167052526,2023-01-31T20:10:52.526+08:00,garmin_VenuSq2,700
Asia/Taipei,1675167053226,2023-01-31T20:10:53.226+08:00,garmin_VenuSq2,873
Asia/Taipei,1675167054099,2023-01-31T20:10:54.099+08:00,garmin_VenuSq2,912
Asia/Taipei,1675167054873,2023-01-31T20:10:54.873+08:00,garmin_VenuSq2,867
Asia/Taipei,1675167055740,2023-01-31T20:10:55.740+08:00,garmin_VenuSq2,861
Asia/Taipei,1675167056601,2023-01-31T20:10:56.601+08:00,garmin_VenuSq2,887
Asia/Taipei,1675167057488,2023-01-31T20:10:57.488+08:00,garmin_VenuSq2,898
Asia/Taipei,1675167058452,2023-01-31T20:10:58.452+08:00,garmin_VenuSq2,899
Asia/Taipei,1675167059351,2023-01-31T20:10:59.351+08:00,garmin_VenuSq2,896
Asia/Taipei,1675167060247,2023-01-31T20:11:00.247+08:00,garmin_VenuSq2,891
Asia/Taipei,1675167061138,2023-01-31T20:11:01.138+08:00,garmin_VenuSq2,875
Asia/Taipei,1675167062013,2023-01-31T20:11:02.013+08:00,garmin_VenuSq2,858
Asia/Taipei,1675167063792,2023-01-31T20:11:03.792+08:00,garmin_VenuSq2,818
Asia/Taipei,1675167064609,2023-01-31T20:11:04.609+08:00,garmin_VenuSq2,817
Asia/Taipei,1675167065426,2023-01-31T20:11:05.426+08:00,garmin_VenuSq2,835
Asia/Taipei,1675167066261,2023-01-31T20:11:06.261+08:00,garmin_VenuSq2,853
Asia/Taipei,1675167067114,2023-01-31T20:11:07.114+08:00,garmin_VenuSq2,863
Asia/Taipei,1675167067977,2023-01-31T20:11:07.977+08:00,garmin_VenuSq2,872
Asia/Taipei,1675167068909,2023-01-31T20:11:08.909+08:00,garmin_VenuSq2,875
Asia/Taipei,1675167069784,2023-01-31T20:11:09.784+08:00,garmin_VenuSq2,920
Asia/Taipei,1675167070704,2023-01-31T20:11:10.704+08:00,garmin_VenuSq2,941
Asia/Taipei,1675167071645,2023-01-31T20:11:11.645+08:00,garmin_VenuSq2,970
Asia/Taipei,1675167072615,2023-01-31T20:11:12.615+08:00,garmin_VenuSq2,927
Asia/Taipei,1675167073567,2023-01-31T20:11:13.567+08:00,garmin_VenuSq2,897
Asia/Taipei,1675167074464,2023-01-31T20:11:14.464+08:00,garmin_VenuSq2,910
Asia/Taipei,1675167075374,2023-01-31T20:11:15.374+08:00,garmin_VenuSq2,912
Asia/Taipei,1675167076286,2023-01-31T20:11:16.286+08:00,garmin_VenuSq2,908
Asia/Taipei,1675167077194,2023-01-31T20:11:17.194+08:00,garmin_VenuSq2,791
Asia/Taipei,1675167077799,2023-01-31T20:11:17.799+08:00,garmin_VenuSq2,708
Asia/Taipei,1675167078507,2023-01-31T20:11:18.507+08:00,garmin_VenuSq2,837
Asia/Taipei,1675167079344,2023-01-31T20:11:19.344+08:00,garmin_VenuSq2,885
Asia/Taipei,1675167080229,2023-01-31T20:11:20.229+08:00,garmin_VenuSq2,921
Asia/Taipei,1675167081150,2023-01-31T20:11:21.150+08:00,garmin_VenuSq2,924
Asia/Taipei,1675167081277,2023-01-31T20:11:21.277+08:00,garmin_VenuSq2,908
Asia/Taipei,1675167082185,2023-01-31T20:11:22.185+08:00,garmin_VenuSq2,885
Asia/Taipei,1675167083070,2023-01-31T20:11:23.070+08:00,garmin_VenuSq2,893
Asia/Taipei,1675167083963,2023-01-31T20:11:23.963+08:00,garmin_VenuSq2,903
Asia/Taipei,1675167084866,2023-01-31T20:11:24.866+08:00,garmin_VenuSq2,942
Asia/Taipei,1675167086838,2023-01-31T20:11:26.838+08:00,garmin_VenuSq2,936
Asia/Taipei,1675167087774,2023-01-31T20:11:27.774+08:00,garmin_VenuSq2,916
Asia/Taipei,1675167088690,2023-01-31T20:11:28.690+08:00,garmin_VenuSq2,899
Asia/Taipei,1675167089589,2023-01-31T20:11:29.589+08:00,garmin_VenuSq2,887
Asia/Taipei,1675167090476,2023-01-31T20:11:30.476+08:00,garmin_VenuSq2,871
Asia/Taipei,1675167091144,2023-01-31T20:11:31.144+08:00,garmin_VenuSq2,854
Asia/Taipei,1675167091998,2023-01-31T20:11:31.998+08:00,garmin_VenuSq2,819
Asia/Taipei,1675167092817,2023-01-31T20:11:32.817+08:00,garmin_VenuSq2,798
Asia/Taipei,1675167093615,2023-01-31T20:11:33.615+08:00,garmin_VenuSq2,756
Asia/Taipei,1675167094308,2023-01-31T20:11:34.308+08:00,garmin_VenuSq2,799
Asia/Taipei,1675167095107,2023-01-31T20:11:35.107+08:00,garmin_VenuSq2,847
Asia/Taipei,1675167095954,2023-01-31T20:11:35.954+08:00,garmin_VenuSq2,871
Asia/Taipei,1675167096825,2023-01-31T20:11:36.825+08:00,garmin_VenuSq2,886
Asia/Taipei,1675167097711,2023-01-31T20:11:37.711+08:00,garmin_VenuSq2,904
Asia/Taipei,1675167099751,2023-01-31T20:11:39.751+08:00,garmin_VenuSq2,933
Asia/Taipei,1675167100684,2023-01-31T20:11:40.684+08:00,garmin_VenuSq2,944
Asia/Taipei,1675167101628,2023-01-31T20:11:41.628+08:00,garmin_VenuSq2,944
Asia/Taipei,1675167102572,2023-01-31T20:11:42.572+08:00,garmin_VenuSq2,897
Asia/Taipei,1675167103469,2023-01-31T20:11:43.469+08:00,garmin_VenuSq2,746
Asia/Taipei,1675167103979,2023-01-31T20:11:43.979+08:00,garmin_VenuSq2,694
Asia/Taipei,1675167104673,2023-01-31T20:11:44.673+08:00,garmin_VenuSq2,814
Asia/Taipei,1675167105487,2023-01-31T20:11:45.487+08:00,garmin_VenuSq2,858
Asia/Taipei,1675167106345,2023-01-31T20:11:46.345+08:00,garmin_VenuSq2,924
Asia/Taipei,1675167107269,2023-01-31T20:11:47.269+08:00,garmin_VenuSq2,979
Asia/Taipei,1675167108503,2023-01-31T20:11:48.503+08:00,garmin_VenuSq2,947
Asia/Taipei,1675167109450,2023-01-31T20:11:49.450+08:00,garmin_VenuSq2,894
Asia/Taipei,1675167110344,2023-01-31T20:11:50.344+08:00,garmin_VenuSq2,864
Asia/Taipei,1675167111208,2023-01-31T20:11:51.208+08:00,garmin_VenuSq2,833
Asia/Taipei,1675167112041,2023-01-31T20:11:52.041+08:00,garmin_VenuSq2,869
Asia/Taipei,1675167112833,2023-01-31T20:11:52.833+08:00,garmin_VenuSq2,869
Asia/Taipei,1675167113702,2023-01-31T20:11:53.702+08:00,garmin_VenuSq2,891
Asia/Taipei,1675167114593,2023-01-31T20:11:54.593+08:00,garmin_VenuSq2,898
Asia/Taipei,1675167115491,2023-01-31T20:11:55.491+08:00,garmin_VenuSq2,868
Asia/Taipei,1675167116359,2023-01-31T20:11:56.359+08:00,garmin_VenuSq2,857
Asia/Taipei,1675167117072,2023-01-31T20:11:57.072+08:00,garmin_VenuSq2,892
Asia/Taipei,1675167117964,2023-01-31T20:11:57.964+08:00,garmin_VenuSq2,891
Asia/Taipei,1675167119389,2023-01-31T20:11:59.389+08:00,garmin_VenuSq2,745
Asia/Taipei,1675167120134,2023-01-31T20:12:00.134+08:00,garmin_VenuSq2,998
Asia/Taipei,1675167121132,2023-01-31T20:12:01.132+08:00,garmin_VenuSq2,857
Asia/Taipei,1675167121989,2023-01-31T20:12:01.989+08:00,garmin_VenuSq2,854
Asia/Taipei,1675167122843,2023-01-31T20:12:02.843+08:00,garmin_VenuSq2,941
Asia/Taipei,1675167124978,2023-01-31T20:12:04.978+08:00,garmin_VenuSq2,937
Asia/Taipei,1675167125915,2023-01-31T20:12:05.915+08:00,garmin_VenuSq2,910
Asia/Taipei,1675167126825,2023-01-31T20:12:06.825+08:00,garmin_VenuSq2,930
Asia/Taipei,1675167127755,2023-01-31T20:12:07.755+08:00,garmin_VenuSq2,874
Asia/Taipei,1675167128629,2023-01-31T20:12:08.629+08:00,garmin_VenuSq2,845
Asia/Taipei,1675167129251,2023-01-31T20:12:09.251+08:00,garmin_VenuSq2,844
Asia/Taipei,1675167130095,2023-01-31T20:12:10.095+08:00,garmin_VenuSq2,825
Asia/Taipei,1675167130920,2023-01-31T20:12:10.920+08:00,garmin_VenuSq2,832
Asia/Taipei,1675167131752,2023-01-31T20:12:11.752+08:00,garmin_VenuSq2,828
Asia/Taipei,1675167132518,2023-01-31T20:12:12.518+08:00,garmin_VenuSq2,791
Asia/Taipei,1675167133309,2023-01-31T20:12:13.309+08:00,garmin_VenuSq2,766
Asia/Taipei,1675167134075,2023-01-31T20:12:14.075+08:00,garmin_VenuSq2,842
Asia/Taipei,1675167134917,2023-01-31T20:12:14.917+08:00,garmin_VenuSq2,895
Asia/Taipei,1675167135812,2023-01-31T20:12:15.812+08:00,garmin_VenuSq2,870
Asia/Taipei,1675167137801,2023-01-31T20:12:17.801+08:00,garmin_VenuSq2,907
Asia/Taipei,1675167138708,2023-01-31T20:12:18.708+08:00,garmin_VenuSq2,942
Asia/Taipei,1675167139650,2023-01-31T20:12:19.650+08:00,garmin_VenuSq2,946
